PolicyID,AccountID,ProductID,InsurerID,StartDate,EndDate,Status
POL0018064,A00627,P00007,I00003,5/21/2021,3/14/2027,Expired
POL0018065,A04987,P00005,I00006,9/16/2023,8/17/2025,Cancelled
POL0018066,A01606,P00007,I00003,6/30/2021,7/3/2025,Expired
POL0018067,A01840,P00001,I00004,5/12/2023,8/1/2028,Active
POL0018068,A06022,P00001,I00003,2/5/2020,4/27/2025,Cancelled
POL0018069,A04846,P00002,I00004,1/28/2020,12/9/2028,Expired
POL0018070,A02749,P00007,I00001,5/13/2020,7/12/2029,Cancelled
POL0018071,A02702,P00007,I00002,8/23/2022,8/20/2024,Active
POL0018072,A01493,P00004,I00003,6/21/2022,5/23/2025,Expired
POL0018073,A06457,P00005,I00002,5/14/2020,8/2/2027,Active
POL0018074,A02951,P00002,I00004,3/19/2020,9/12/2026,Expired
POL0018075,A04767,P00003,I00004,10/10/2021,6/29/2025,Expired
POL0018076,A03894,P00002,I00001,5/1/2020,4/21/2028,Expired
POL0018077,A01363,P00001,I00006,10/9/2022,11/25/2027,Expired
POL0018078,A02274,P00005,I00001,7/27/2024,11/14/2024,Cancelled
POL0018079,A04250,P00005,I00004,2/17/2024,10/28/2025,Active
POL0018080,A03968,P00007,I00005,1/11/2020,4/23/2027,Expired
POL0018081,A04078,P00002,I00005,8/9/2020,12/24/2026,Cancelled
POL0018082,A02351,P00005,I00002,1/25/2022,2/14/2027,Cancelled
POL0018083,A00544,P00007,I00004,7/9/2021,9/28/2025,Expired
POL0018084,A02832,P00006,I00005,11/10/2022,6/7/2025,Cancelled
POL0018085,A05815,P00005,I00003,2/22/2021,12/30/2024,Active
POL0018086,A06392,P00002,I00003,4/22/2021,6/4/2029,Active
POL0018087,A03926,P00006,I00001,7/22/2024,4/10/2026,Cancelled
POL0018088,A04776,P00004,I00006,1/23/2023,3/24/2026,Active
POL0018089,A05610,P00007,I00006,11/12/2023,2/25/2029,Expired
POL0018090,A03925,P00004,I00005,9/14/2020,12/23/2025,Active
POL0018091,A00715,P00004,I00003,6/4/2021,11/5/2028,Active
POL0018092,A05427,P00001,I00005,4/10/2020,2/2/2026,Active
POL0018093,A00476,P00002,I00005,1/11/2020,1/16/2025,Expired
POL0018094,A03536,P00004,I00003,12/24/2021,12/24/2026,Expired
POL0018095,A02540,P00004,I00003,11/2/2022,4/1/2029,Expired
POL0018096,A05008,P00002,I00006,2/1/2022,3/14/2028,Cancelled
POL0018097,A01117,P00004,I00002,1/2/2021,10/13/2025,Cancelled
POL0018098,A05845,P00006,I00002,4/2/2021,7/22/2027,Active
POL0018099,A01523,P00002,I00002,1/28/2022,1/8/2027,Active
POL0018100,A02170,P00006,I00004,5/10/2024,7/29/2025,Expired
POL0018101,A04156,P00006,I00004,3/29/2020,7/6/2027,Cancelled
POL0018102,A05767,P00002,I00002,6/14/2021,6/17/2027,Active
POL0018103,A01282,P00007,I00002,6/15/2022,11/30/2025,Expired
POL0018104,A03041,P00001,I00004,5/2/2022,5/23/2028,Active
POL0018105,A05278,P00003,I00006,1/7/2020,6/6/2026,Expired
POL0018106,A05949,P00003,I00005,10/6/2020,1/8/2026,Active
POL0018107,A01666,P00006,I00005,9/12/2022,1/8/2029,Active
POL0018108,A06222,P00004,I00004,9/11/2021,6/6/2026,Active
POL0018109,A06355,P00003,I00001,11/9/2019,9/26/2024,Cancelled
POL0018110,A05514,P00005,I00004,1/30/2021,2/3/2027,Active
POL0018111,A05564,P00007,I00001,11/7/2021,5/3/2027,Active
POL0018112,A00349,P00004,I00004,1/16/2023,8/25/2028,Expired
POL0018113,A04883,P00001,I00006,2/17/2020,2/16/2026,Expired
POL0018114,A04097,P00005,I00006,7/12/2023,10/3/2025,Cancelled
POL0018115,A03778,P00005,I00002,6/24/2022,11/4/2024,Expired
POL0018116,A03451,P00002,I00003,5/19/2021,5/8/2026,Cancelled
POL0018117,A04040,P00007,I00002,6/24/2023,10/8/2026,Active
POL0018118,A01275,P00003,I00002,9/16/2019,4/2/2028,Active
POL0018119,A02629,P00001,I00004,11/11/2020,8/13/2024,Active
POL0018120,A02496,P00007,I00003,11/3/2022,11/7/2028,Expired
POL0018121,A04717,P00001,I00006,2/18/2020,4/7/2025,Active
POL0018122,A00689,P00004,I00006,9/23/2021,7/9/2029,Active
POL0018123,A00331,P00002,I00006,2/1/2023,6/1/2028,Active
POL0018124,A03596,P00005,I00002,9/7/2023,3/30/2026,Active
POL0018125,A00209,P00004,I00002,5/30/2022,4/17/2029,Active
POL0018126,A00480,P00007,I00002,12/3/2020,5/4/2029,Expired
POL0018127,A02502,P00001,I00006,4/28/2024,2/13/2029,Cancelled
POL0018128,A05539,P00002,I00004,11/2/2019,3/8/2027,Expired
POL0018129,A06277,P00003,I00002,2/1/2021,3/1/2026,Expired
POL0018130,A06286,P00004,I00006,1/4/2023,2/6/2028,Cancelled
POL0018131,A06202,P00007,I00003,1/2/2021,7/3/2026,Expired
POL0018132,A02014,P00002,I00003,2/4/2024,5/12/2025,Expired
POL0018133,A04414,P00004,I00001,8/5/2021,4/8/2029,Cancelled
POL0018134,A01758,P00003,I00006,9/13/2019,6/12/2028,Cancelled
POL0018135,A06432,P00004,I00006,4/2/2021,3/24/2026,Expired
POL0018136,A04434,P00002,I00005,6/12/2021,8/4/2025,Active
POL0018137,A02011,P00001,I00005,11/5/2020,12/28/2024,Active
POL0018138,A05825,P00004,I00001,2/4/2022,6/22/2029,Expired
POL0018139,A06492,P00007,I00005,1/14/2020,11/23/2028,Expired
POL0018140,A04096,P00002,I00004,8/17/2019,6/25/2028,Active
POL0018141,A03193,P00004,I00004,11/7/2019,2/3/2028,Active
POL0018142,A04575,P00005,I00003,5/12/2023,12/25/2028,Active
POL0018143,A05653,P00006,I00004,11/23/2022,3/26/2026,Expired
POL0018144,A05929,P00002,I00005,5/25/2022,1/8/2027,Cancelled
POL0018145,A05562,P00004,I00006,5/28/2020,3/4/2027,Expired
POL0018146,A05916,P00005,I00002,3/15/2022,3/1/2026,Cancelled
POL0018147,A06211,P00001,I00004,11/15/2020,11/30/2024,Active
POL0018148,A06459,P00007,I00001,7/8/2024,12/1/2028,Expired
POL0018149,A02811,P00007,I00003,5/11/2024,3/26/2026,Active
POL0018150,A05183,P00002,I00006,2/8/2020,1/1/2026,Expired
POL0018151,A00377,P00003,I00004,7/1/2021,7/8/2027,Active
POL0018152,A01205,P00002,I00002,1/13/2021,2/25/2026,Cancelled
POL0018153,A03182,P00002,I00004,8/11/2023,8/13/2028,Cancelled
POL0018154,A01670,P00004,I00001,9/25/2023,12/7/2025,Active
POL0018155,A05263,P00003,I00006,10/14/2019,2/17/2026,Active
POL0018156,A04179,P00005,I00005,9/1/2023,7/9/2025,Active
POL0018157,A01482,P00003,I00005,3/27/2023,7/14/2027,Expired
POL0018158,A02092,P00004,I00001,7/15/2023,1/20/2026,Active
POL0018159,A01980,P00001,I00005,12/9/2019,10/27/2026,Cancelled
POL0018160,A04134,P00002,I00006,5/5/2021,10/10/2026,Expired
POL0018161,A00129,P00003,I00001,8/10/2020,5/25/2025,Cancelled
POL0018162,A03344,P00001,I00002,9/7/2023,11/4/2027,Cancelled
POL0018163,A00418,P00005,I00002,2/22/2023,7/25/2028,Cancelled
POL0018164,A04128,P00002,I00002,12/25/2020,11/24/2028,Active
POL0018165,A00417,P00005,I00002,1/10/2023,3/21/2029,Cancelled
POL0018166,A06205,P00003,I00003,1/8/2022,4/6/2027,Expired
POL0018167,A01356,P00005,I00003,9/1/2021,9/13/2028,Active
POL0018168,A02408,P00005,I00002,10/14/2019,9/26/2025,Active
POL0018169,A03240,P00002,I00004,8/19/2021,11/2/2024,Expired
POL0018170,A02393,P00007,I00001,4/30/2021,3/28/2027,Expired
POL0018171,A00402,P00006,I00003,5/5/2021,5/19/2025,Cancelled
POL0018172,A02188,P00003,I00006,6/25/2024,12/2/2028,Cancelled
POL0018173,A03234,P00007,I00001,6/16/2022,2/23/2025,Expired
POL0018174,A02022,P00003,I00006,12/25/2020,9/30/2026,Cancelled
POL0018175,A06143,P00001,I00003,6/1/2020,8/28/2027,Cancelled
POL0018176,A00726,P00004,I00002,8/26/2019,9/23/2027,Active
POL0018177,A00827,P00005,I00001,7/14/2021,6/23/2027,Expired
POL0018178,A00384,P00007,I00001,10/7/2020,5/30/2029,Active
POL0018179,A05990,P00005,I00003,5/2/2024,2/25/2028,Active
POL0018180,A05357,P00005,I00004,1/17/2020,1/14/2028,Expired
POL0018181,A04065,P00004,I00005,9/17/2022,7/26/2025,Active
POL0018182,A03632,P00004,I00003,10/22/2020,4/25/2029,Cancelled
POL0018183,A05733,P00007,I00006,9/2/2022,9/24/2024,Cancelled
POL0018184,A01631,P00002,I00005,11/18/2020,11/12/2026,Cancelled
POL0018185,A03824,P00004,I00001,6/22/2022,11/18/2026,Expired
POL0018186,A04661,P00007,I00003,9/6/2019,6/1/2025,Active
POL0018187,A04996,P00003,I00005,12/21/2023,10/9/2027,Cancelled
POL0018188,A00733,P00004,I00002,8/19/2019,4/11/2027,Expired
POL0018189,A03167,P00002,I00001,12/19/2023,2/14/2029,Expired
POL0018190,A00374,P00006,I00004,4/13/2021,10/27/2026,Active
POL0018191,A03860,P00003,I00003,11/14/2023,5/29/2027,Expired
POL0018192,A05733,P00002,I00003,6/5/2021,9/2/2026,Cancelled
POL0018193,A04398,P00005,I00001,10/3/2022,10/23/2025,Cancelled
POL0018194,A02803,P00001,I00004,1/29/2022,4/5/2029,Expired
POL0018195,A01900,P00004,I00005,12/18/2019,8/30/2028,Active
POL0018196,A01656,P00001,I00005,1/22/2023,8/7/2025,Expired
POL0018197,A01789,P00005,I00003,1/18/2020,12/31/2028,Expired
POL0018198,A02930,P00004,I00002,6/21/2024,10/21/2026,Active
POL0018199,A00041,P00005,I00004,12/6/2023,12/24/2025,Cancelled
POL0018200,A03508,P00007,I00003,3/13/2021,6/2/2029,Expired
POL0018201,A01200,P00006,I00005,11/29/2021,9/28/2026,Cancelled
POL0018202,A05485,P00005,I00003,10/8/2022,7/30/2029,Cancelled
POL0018203,A04060,P00007,I00006,3/26/2024,4/2/2027,Cancelled
POL0018204,A04123,P00006,I00004,12/28/2021,3/8/2025,Active
POL0018205,A05301,P00003,I00005,5/25/2021,7/10/2029,Expired
POL0018206,A02884,P00005,I00002,12/24/2021,11/18/2024,Expired
POL0018207,A01850,P00007,I00003,4/5/2020,3/5/2029,Expired
POL0018208,A00707,P00004,I00003,3/6/2023,9/13/2027,Expired
POL0018209,A03537,P00006,I00006,2/14/2021,6/2/2028,Cancelled
POL0018210,A05173,P00003,I00002,2/25/2023,11/2/2027,Active
POL0018211,A03081,P00004,I00005,11/19/2021,7/16/2025,Expired
POL0018212,A03704,P00006,I00006,6/2/2020,11/20/2024,Cancelled
POL0018213,A05318,P00006,I00006,9/15/2023,3/31/2027,Expired
POL0018214,A06404,P00002,I00001,4/22/2020,7/9/2027,Cancelled
POL0018215,A04147,P00003,I00004,2/3/2022,5/30/2025,Active
POL0018216,A00806,P00005,I00001,8/1/2021,10/31/2024,Expired
POL0018217,A00107,P00006,I00002,8/22/2020,1/19/2026,Expired
POL0018218,A00088,P00004,I00006,9/15/2020,1/1/2025,Active
POL0018219,A03523,P00001,I00005,12/9/2020,7/9/2025,Expired
POL0018220,A06484,P00002,I00004,3/30/2024,4/21/2027,Expired
POL0018221,A00261,P00007,I00004,2/23/2020,9/1/2025,Cancelled
POL0018222,A03909,P00003,I00005,10/17/2022,8/15/2024,Active
POL0018223,A06067,P00003,I00001,9/1/2022,2/8/2026,Active
POL0018224,A03606,P00001,I00001,1/3/2021,12/13/2024,Cancelled
POL0018225,A02729,P00001,I00006,1/23/2021,4/24/2027,Cancelled
POL0018226,A04188,P00004,I00006,9/2/2021,1/6/2028,Active
POL0018227,A03215,P00002,I00005,8/30/2019,6/2/2026,Expired
POL0018228,A06098,P00005,I00001,7/11/2020,7/30/2027,Active
POL0018229,A05099,P00004,I00004,7/2/2021,10/24/2025,Expired
POL0018230,A03541,P00003,I00004,1/28/2022,9/1/2027,Expired
POL0018231,A05988,P00007,I00006,3/13/2021,4/28/2026,Expired
POL0018232,A02495,P00007,I00003,6/12/2024,5/17/2028,Expired
POL0018233,A05860,P00006,I00001,3/10/2024,7/30/2028,Expired
POL0018234,A04621,P00003,I00005,2/1/2020,11/18/2026,Cancelled
POL0018235,A05953,P00004,I00001,8/21/2022,5/25/2026,Expired
POL0018236,A02798,P00001,I00001,10/24/2020,5/25/2026,Active
POL0018237,A06331,P00001,I00004,8/31/2019,1/15/2028,Active
POL0018238,A05185,P00004,I00005,1/25/2022,4/20/2029,Cancelled
POL0018239,A04978,P00003,I00005,6/2/2020,3/31/2026,Expired
POL0018240,A06234,P00007,I00002,4/26/2023,9/19/2024,Active
POL0018241,A02060,P00004,I00005,5/26/2021,5/31/2028,Expired
POL0018242,A01591,P00003,I00001,2/7/2022,3/10/2027,Cancelled
POL0018243,A00207,P00002,I00004,9/17/2023,4/4/2029,Cancelled
POL0018244,A04782,P00006,I00004,6/21/2023,2/26/2027,Expired
POL0018245,A04104,P00005,I00002,1/18/2024,4/12/2025,Active
POL0018246,A01506,P00004,I00002,7/25/2021,9/5/2024,Active
POL0018247,A00171,P00002,I00005,5/24/2023,1/14/2028,Expired
POL0018248,A05104,P00006,I00006,8/15/2021,5/19/2029,Expired
POL0018249,A04568,P00005,I00006,12/2/2021,12/17/2028,Active
POL0018250,A02794,P00006,I00001,4/27/2020,9/29/2025,Active
POL0018251,A04115,P00007,I00001,5/13/2020,6/20/2026,Cancelled
POL0018252,A05409,P00005,I00003,3/31/2024,5/24/2027,Active
POL0018253,A05793,P00006,I00005,11/18/2019,3/24/2027,Active
POL0018254,A04726,P00002,I00002,8/8/2020,5/7/2029,Expired
POL0018255,A03485,P00003,I00001,9/18/2021,3/27/2026,Cancelled
POL0018256,A02580,P00004,I00004,12/17/2019,10/28/2027,Cancelled
POL0018257,A06183,P00007,I00006,10/2/2023,10/20/2025,Cancelled
POL0018258,A04694,P00007,I00006,4/11/2021,3/14/2028,Expired
POL0018259,A03925,P00005,I00003,2/24/2023,4/7/2029,Active
POL0018260,A02372,P00007,I00004,10/11/2021,12/1/2025,Cancelled
POL0018261,A04465,P00002,I00005,8/28/2023,10/27/2027,Cancelled
POL0018262,A02179,P00005,I00005,4/20/2022,1/30/2027,Cancelled
POL0018263,A00379,P00006,I00004,1/20/2024,5/9/2028,Cancelled
POL0018264,A04800,P00001,I00004,10/29/2020,3/18/2029,Expired
POL0018265,A05010,P00007,I00004,9/23/2023,6/30/2027,Active
POL0018266,A05007,P00002,I00001,6/15/2022,4/1/2028,Active
POL0018267,A05118,P00007,I00001,1/8/2023,3/25/2028,Active
POL0018268,A01490,P00001,I00003,9/6/2022,7/4/2026,Active
POL0018269,A03038,P00003,I00005,3/31/2022,1/9/2027,Cancelled
POL0018270,A02564,P00006,I00002,11/1/2019,9/16/2025,Active
POL0018271,A01565,P00004,I00001,7/25/2023,7/2/2028,Cancelled
POL0018272,A05642,P00004,I00001,9/14/2019,11/11/2025,Active
POL0018273,A01625,P00002,I00004,8/3/2021,7/17/2025,Active
POL0018274,A06203,P00005,I00003,2/12/2022,1/16/2027,Expired
POL0018275,A02901,P00007,I00005,12/7/2023,7/25/2026,Cancelled
POL0018276,A06036,P00002,I00003,2/1/2020,3/3/2028,Cancelled
POL0018277,A02740,P00007,I00002,9/20/2020,1/14/2025,Cancelled
POL0018278,A01722,P00005,I00001,10/9/2022,4/10/2026,Cancelled
POL0018279,A03969,P00007,I00005,12/19/2019,1/6/2025,Expired
POL0018280,A06057,P00004,I00004,9/9/2023,4/5/2028,Active
POL0018281,A06107,P00006,I00003,6/2/2022,8/21/2028,Cancelled
POL0018282,A01506,P00003,I00004,3/30/2022,9/30/2025,Cancelled
POL0018283,A03490,P00004,I00006,3/3/2023,5/24/2027,Active
POL0018284,A05963,P00003,I00001,10/10/2020,5/31/2027,Expired
POL0018285,A01937,P00001,I00004,9/7/2019,10/7/2028,Active
POL0018286,A00372,P00002,I00006,1/20/2022,10/24/2028,Expired
POL0018287,A03767,P00001,I00004,5/28/2022,1/1/2028,Active
POL0018288,A00224,P00004,I00001,9/13/2023,12/5/2025,Cancelled
POL0018289,A03574,P00007,I00005,3/3/2022,2/5/2025,Cancelled
POL0018290,A02904,P00003,I00002,1/2/2022,8/30/2026,Active
POL0018291,A06017,P00007,I00006,4/30/2022,7/12/2026,Active
POL0018292,A03273,P00006,I00002,12/11/2022,6/29/2029,Cancelled
POL0018293,A06027,P00006,I00006,4/26/2022,12/8/2026,Expired
POL0018294,A02799,P00002,I00006,7/16/2022,5/15/2026,Expired
POL0018295,A02405,P00006,I00003,1/10/2020,7/16/2026,Cancelled
POL0018296,A05021,P00004,I00004,6/17/2023,8/27/2026,Active
POL0018297,A05660,P00004,I00003,5/15/2021,10/16/2027,Cancelled
POL0018298,A05047,P00004,I00005,12/29/2022,4/6/2028,Cancelled
POL0018299,A05459,P00004,I00001,12/16/2021,5/6/2029,Active
POL0018300,A06013,P00007,I00002,10/27/2023,7/3/2026,Expired
POL0018301,A02664,P00007,I00006,12/4/2023,11/17/2025,Active
POL0018302,A00868,P00005,I00005,1/18/2021,11/26/2026,Expired
POL0018303,A03624,P00001,I00001,7/12/2022,3/30/2028,Active
POL0018304,A06045,P00004,I00005,10/25/2019,6/5/2027,Cancelled
POL0018305,A03451,P00005,I00003,3/9/2021,8/22/2024,Expired
POL0018306,A00984,P00001,I00004,8/18/2023,5/17/2028,Active
POL0018307,A06372,P00006,I00004,11/26/2019,1/14/2025,Cancelled
POL0018308,A06213,P00004,I00004,11/22/2023,10/10/2027,Cancelled
POL0018309,A04285,P00005,I00004,5/30/2021,4/5/2025,Cancelled
POL0018310,A00577,P00002,I00002,4/24/2024,4/20/2026,Expired
POL0018311,A00293,P00006,I00004,12/13/2022,8/27/2028,Expired
POL0018312,A00453,P00004,I00004,9/3/2020,9/22/2025,Cancelled
POL0018313,A05247,P00003,I00001,5/23/2024,1/24/2025,Cancelled
POL0018314,A03072,P00007,I00004,7/1/2024,9/17/2026,Expired
POL0018315,A02077,P00005,I00003,1/5/2022,12/18/2025,Cancelled
POL0018316,A03379,P00002,I00002,3/4/2021,11/20/2026,Expired
POL0018317,A00176,P00001,I00002,3/9/2023,5/10/2026,Active
POL0018318,A03282,P00002,I00005,4/13/2020,6/30/2025,Expired
POL0018319,A06137,P00001,I00006,12/27/2021,2/17/2026,Expired
POL0018320,A03927,P00005,I00006,12/13/2022,7/18/2028,Expired
POL0018321,A04225,P00002,I00006,6/21/2022,8/10/2029,Cancelled
POL0018322,A01470,P00007,I00004,1/22/2021,11/6/2028,Cancelled
POL0018323,A06145,P00003,I00002,12/21/2023,10/6/2025,Active
POL0018324,A00370,P00007,I00006,8/22/2021,7/15/2028,Expired
POL0018325,A02513,P00007,I00006,11/4/2019,9/25/2026,Active
POL0018326,A01987,P00004,I00006,8/23/2019,2/14/2027,Active
POL0018327,A00856,P00006,I00001,4/30/2023,9/8/2027,Expired
POL0018328,A01964,P00002,I00005,8/27/2022,4/6/2027,Expired
POL0018329,A04884,P00002,I00001,4/2/2020,11/19/2024,Cancelled
POL0018330,A04728,P00006,I00002,6/2/2020,8/28/2024,Active
POL0018331,A04250,P00002,I00001,8/3/2021,2/12/2025,Active
POL0018332,A05280,P00003,I00002,6/19/2024,9/22/2027,Cancelled
POL0018333,A04412,P00003,I00001,10/20/2021,8/4/2027,Expired
POL0018334,A03886,P00006,I00003,2/7/2023,3/24/2026,Active
POL0018335,A05262,P00007,I00001,5/7/2021,2/27/2029,Cancelled
POL0018336,A01130,P00004,I00003,3/20/2024,11/4/2028,Active
POL0018337,A00027,P00006,I00003,1/1/2023,2/14/2027,Expired
POL0018338,A04351,P00007,I00004,5/29/2023,2/21/2029,Cancelled
POL0018339,A04976,P00007,I00003,7/16/2021,2/28/2029,Active
POL0018340,A00915,P00004,I00006,2/19/2024,6/30/2025,Cancelled
POL0018341,A01513,P00002,I00002,3/30/2024,12/13/2027,Cancelled
POL0018342,A02036,P00003,I00006,3/3/2022,11/17/2025,Expired
POL0018343,A00871,P00006,I00005,9/3/2019,12/21/2026,Expired
POL0018344,A04525,P00007,I00005,2/5/2020,8/18/2028,Active
POL0018345,A05258,P00005,I00004,8/9/2020,5/19/2026,Active
POL0018346,A05628,P00005,I00006,6/26/2022,11/8/2028,Expired
POL0018347,A00306,P00006,I00002,6/24/2020,5/1/2025,Expired
POL0018348,A02137,P00007,I00003,11/12/2023,8/31/2027,Active
POL0018349,A04537,P00001,I00002,9/2/2020,8/8/2025,Cancelled
POL0018350,A03951,P00007,I00001,1/17/2023,6/6/2026,Expired
POL0018351,A04580,P00001,I00003,7/24/2024,2/14/2029,Cancelled
POL0018352,A06127,P00002,I00005,9/8/2019,12/28/2024,Cancelled
POL0018353,A02916,P00005,I00002,7/7/2023,11/9/2025,Expired
POL0018354,A05895,P00003,I00002,5/24/2022,4/9/2025,Expired
POL0018355,A02081,P00005,I00005,9/3/2022,3/22/2025,Cancelled
POL0018356,A01969,P00006,I00005,6/20/2023,4/3/2027,Expired
POL0018357,A04845,P00006,I00004,3/11/2022,10/3/2026,Active
POL0018358,A02366,P00003,I00002,6/12/2022,12/27/2027,Active
POL0018359,A03384,P00001,I00004,7/8/2021,6/8/2026,Cancelled
POL0018360,A00723,P00002,I00003,4/27/2022,10/10/2027,Active
POL0018361,A02109,P00004,I00004,9/25/2019,12/29/2025,Expired
POL0018362,A03834,P00005,I00003,11/20/2019,3/16/2028,Active
POL0018363,A00927,P00007,I00004,3/29/2022,2/11/2025,Cancelled
POL0018364,A04172,P00003,I00004,12/1/2022,5/15/2029,Cancelled
POL0018365,A06422,P00007,I00005,9/27/2022,7/8/2028,Active
POL0018366,A00785,P00007,I00006,2/14/2024,1/28/2027,Active
POL0018367,A05688,P00001,I00004,1/22/2021,4/6/2029,Active
POL0018368,A06110,P00005,I00004,1/15/2020,11/27/2025,Expired
POL0018369,A00624,P00003,I00003,8/25/2021,7/30/2026,Expired
POL0018370,A02437,P00006,I00001,4/21/2024,5/18/2026,Cancelled
POL0018371,A04010,P00003,I00001,1/16/2022,12/5/2024,Cancelled
POL0018372,A04025,P00003,I00004,11/21/2020,2/23/2028,Cancelled
POL0018373,A03553,P00007,I00006,6/29/2020,9/9/2026,Active
POL0018374,A01537,P00001,I00004,3/29/2020,8/27/2026,Cancelled
POL0018375,A01456,P00003,I00001,9/9/2021,9/30/2027,Expired
POL0018376,A02979,P00002,I00001,3/14/2021,7/4/2028,Cancelled
POL0018377,A01610,P00004,I00006,12/24/2022,12/3/2024,Cancelled
POL0018378,A01511,P00002,I00002,9/17/2022,8/18/2027,Cancelled
POL0018379,A00871,P00003,I00003,10/27/2021,11/27/2024,Expired
POL0018380,A03662,P00006,I00005,9/24/2019,9/1/2027,Cancelled
POL0018381,A02420,P00002,I00002,11/1/2021,7/20/2026,Expired
POL0018382,A05447,P00006,I00001,10/17/2019,3/12/2025,Cancelled
POL0018383,A03205,P00007,I00006,3/10/2023,10/13/2028,Active
POL0018384,A00280,P00001,I00006,1/2/2022,4/2/2025,Cancelled
POL0018385,A02871,P00001,I00005,10/21/2021,11/28/2027,Active
POL0018386,A02123,P00006,I00002,11/4/2021,4/16/2029,Expired
POL0018387,A03297,P00001,I00006,11/22/2022,4/25/2027,Expired
POL0018388,A05086,P00002,I00005,11/15/2023,11/6/2025,Active
POL0018389,A00683,P00006,I00001,10/12/2020,1/20/2025,Cancelled
POL0018390,A02637,P00002,I00003,10/27/2020,1/29/2029,Cancelled
POL0018391,A04873,P00007,I00004,5/7/2023,11/30/2026,Cancelled
POL0018392,A04983,P00001,I00005,5/25/2023,4/7/2029,Active
POL0018393,A04200,P00007,I00005,10/19/2020,3/1/2027,Expired
POL0018394,A03294,P00006,I00001,2/3/2021,11/27/2027,Expired
POL0018395,A01188,P00005,I00002,1/24/2022,5/18/2029,Active
POL0018396,A01655,P00006,I00001,7/18/2021,3/17/2025,Expired
POL0018397,A06074,P00007,I00006,8/21/2019,9/18/2027,Expired
POL0018398,A04485,P00002,I00003,10/17/2020,2/26/2025,Cancelled
POL0018399,A05490,P00006,I00002,6/14/2022,3/2/2026,Expired
POL0018400,A03251,P00007,I00004,5/26/2023,2/29/2028,Active
POL0018401,A01647,P00002,I00003,9/23/2021,9/27/2028,Cancelled
POL0018402,A05054,P00002,I00001,4/20/2022,1/12/2027,Active
POL0018403,A05559,P00006,I00006,12/4/2019,8/25/2024,Cancelled
POL0018404,A04599,P00002,I00006,7/17/2021,8/14/2026,Active
POL0018405,A01320,P00004,I00004,7/11/2022,5/31/2027,Expired
POL0018406,A02847,P00004,I00002,8/1/2022,3/12/2028,Expired
POL0018407,A02200,P00003,I00001,9/22/2019,3/29/2027,Expired
POL0018408,A01087,P00004,I00002,7/28/2020,6/19/2027,Expired
POL0018409,A01777,P00001,I00006,2/26/2020,10/7/2027,Expired
POL0018410,A06125,P00006,I00006,3/8/2020,4/27/2028,Active
POL0018411,A00725,P00003,I00002,1/5/2022,9/3/2024,Cancelled
POL0018412,A00629,P00007,I00001,5/14/2022,9/26/2025,Active
POL0018413,A01848,P00001,I00006,9/9/2019,10/6/2024,Cancelled
POL0018414,A05600,P00006,I00003,3/11/2022,10/10/2025,Expired
POL0018415,A02825,P00005,I00001,6/8/2021,10/28/2024,Expired
POL0018416,A03444,P00007,I00005,10/2/2019,3/28/2026,Expired
