ClaimID,PolicyID,ClaimDate,ClaimAmount,ClaimStatus,TypeOfLoss
C0002154,POL0021107,2019-11-27,24148,Open,Fire
C0002155,POL0057676,2022-07-19,7586,Pending,Natural Disaster
C0002156,POL0061624,2022-12-08,8799,Pending,Liability
C0002157,POL0045398,2023-10-01,26575,Pending,Natural Disaster
C0002158,POL0012577,2024-07-14,18678,Pending,Natural Disaster
C0002159,POL0044873,2022-03-21,10785,Pending,Liability
C0002160,POL0003647,2020-08-01,26506,Closed,Theft
C0002161,POL0048941,2020-08-23,1942,Pending,Liability
C0002162,POL0049421,2020-01-08,10167,Pending,Liability
C0002163,POL0043029,2020-09-09,36318,Pending,Fire
C0002164,POL0033059,2023-08-04,45898,Closed,Fire
C0002165,POL0024791,2020-03-18,9747,Open,Fire
C0002166,POL0003750,2024-05-03,22688,Open,Accident
C0002167,POL0028974,2024-03-29,6457,Closed,Natural Disaster
C0002168,POL0015706,2021-02-09,7285,Pending,Liability
C0002169,POL0058090,2020-07-31,33809,Closed,Fire
C0002170,POL0027564,2020-07-23,32726,Open,Natural Disaster
C0002171,POL0019401,2020-03-12,49644,Pending,Liability
C0002172,POL0023399,2023-02-12,48422,Pending,Fire
C0002173,POL0026546,2023-10-27,2956,Closed,Theft
C0002174,POL0009167,2021-05-22,39903,Open,Fire
C0002175,POL0041645,2020-08-03,49007,Pending,Fire
C0002176,POL0029033,2020-03-12,45522,Open,Natural Disaster
C0002177,POL0060894,2021-03-03,33479,Open,Accident
C0002178,POL0017226,2020-08-14,22023,Closed,Theft
C0002179,POL0048253,2022-07-04,14534,Open,Fire
C0002180,POL0055663,2020-10-28,20670,Open,Natural Disaster
C0002181,POL0003280,2019-11-30,27777,Closed,Natural Disaster
C0002182,POL0034114,2021-11-01,6308,Open,Natural Disaster
C0002183,POL0039137,2022-08-22,48952,Closed,Fire
C0002184,POL0036573,2023-09-03,11089,Open,Liability
C0002185,POL0040745,2020-06-19,34847,Closed,Accident
C0002186,POL0063363,2019-11-02,32491,Pending,Liability
C0002187,POL0044125,2021-04-13,5251,Pending,Theft
C0002188,POL0043396,2020-12-17,21852,Closed,Natural Disaster
C0002189,POL0029531,2021-07-22,9468,Closed,Liability
C0002190,POL0004773,2021-03-30,34608,Closed,Accident
C0002191,POL0064882,2021-02-14,49601,Pending,Natural Disaster
C0002192,POL0021131,2022-06-17,21995,Pending,Liability
C0002193,POL0053284,2020-10-06,2318,Open,Accident
C0002194,POL0051602,2020-06-10,34214,Pending,Natural Disaster
C0002195,POL0012792,2021-09-09,3324,Pending,Liability
C0002196,POL0021611,2019-09-27,42723,Pending,Accident
C0002197,POL0010574,2021-09-20,18702,Open,Theft
C0002198,POL0060888,2024-05-01,40675,Pending,Liability
C0002199,POL0052961,2022-03-25,19089,Pending,Natural Disaster
C0002200,POL0056467,2021-03-18,38460,Closed,Fire
C0002201,POL0009063,2022-10-11,23764,Pending,Natural Disaster
C0002202,POL0018499,2022-06-20,47214,Open,Accident
C0002203,POL0025515,2021-06-03,10581,Open,Theft
C0002204,POL0006121,2024-08-10,31945,Open,Fire
C0002205,POL0005552,2023-02-17,37086,Pending,Fire
C0002206,POL0039454,2023-09-20,39894,Closed,Fire
C0002207,POL0000113,2021-04-15,29777,Closed,Accident
C0002208,POL0009302,2022-11-05,30555,Closed,Natural Disaster
C0002209,POL0036357,2022-09-10,12216,Pending,Theft
C0002210,POL0045542,2022-08-12,6110,Closed,Fire
C0002211,POL0015711,2019-12-31,20589,Open,Theft
C0002212,POL0007040,2024-03-19,37759,Open,Fire
C0002213,POL0016995,2022-06-19,33626,Closed,Accident
C0002214,POL0048025,2021-12-28,3287,Pending,Natural Disaster
C0002215,POL0061073,2019-10-17,4822,Closed,Fire
C0002216,POL0036330,2022-02-15,39293,Closed,Accident
C0002217,POL0044848,2022-11-25,47725,Closed,Natural Disaster
C0002218,POL0024206,2024-01-29,42401,Open,Fire
C0002219,POL0029715,2023-02-22,15483,Closed,Liability
C0002220,POL0050231,2021-06-06,4700,Open,Fire
C0002221,POL0045037,2019-10-20,45758,Pending,Liability
C0002222,POL0056878,2023-08-25,42799,Open,Fire
C0002223,POL0049255,2020-11-03,6272,Pending,Accident
C0002224,POL0021153,2024-03-08,39201,Pending,Natural Disaster
C0002225,POL0061238,2020-06-10,10183,Open,Liability
C0002226,POL0042358,2021-07-21,5952,Open,Liability
C0002227,POL0008440,2024-04-24,38545,Pending,Liability
C0002228,POL0010885,2023-02-04,21014,Open,Natural Disaster
C0002229,POL0004761,2020-05-04,3123,Open,Theft
C0002230,POL0032886,2024-05-07,11023,Closed,Natural Disaster
C0002231,POL0006290,2021-07-15,45368,Closed,Fire
C0002232,POL0019091,2019-08-17,31983,Pending,Natural Disaster
C0002233,POL0043470,2020-01-13,35980,Open,Fire
C0002234,POL0055130,2024-06-30,35671,Pending,Accident
C0002235,POL0035365,2021-12-25,20887,Open,Fire
C0002236,POL0057658,2024-08-08,12060,Open,Theft
C0002237,POL0034618,2020-09-04,10571,Open,Theft
C0002238,POL0027083,2024-01-13,32048,Closed,Theft
C0002239,POL0057805,2023-01-07,15669,Pending,Fire
C0002240,POL0041283,2021-05-04,41887,Open,Theft
C0002241,POL0042638,2024-02-07,28110,Closed,Theft
C0002242,POL0054759,2020-03-08,35634,Open,Liability
C0002243,POL0000394,2019-09-29,26994,Pending,Liability
C0002244,POL0018402,2022-11-19,40693,Open,Accident
C0002245,POL0028310,2023-08-06,6495,Open,Natural Disaster
C0002246,POL0012662,2022-01-12,33192,Pending,Natural Disaster
C0002247,POL0041083,2022-01-18,26406,Pending,Natural Disaster
C0002248,POL0043644,2020-05-09,37447,Closed,Natural Disaster
C0002249,POL0004052,2022-06-28,18670,Closed,Natural Disaster
C0002250,POL0043089,2022-03-31,43119,Pending,Accident
C0002251,POL0061327,2021-04-17,12217,Open,Liability
C0002252,POL0031613,2020-09-17,48818,Closed,Theft
C0002253,POL0011430,2023-12-08,13521,Closed,Natural Disaster
C0002254,POL0032947,2024-04-13,49908,Closed,Accident
C0002255,POL0000526,2021-05-01,35150,Open,Theft
C0002256,POL0042707,2024-04-18,20431,Pending,Accident
C0002257,POL0063330,2024-04-24,19254,Pending,Natural Disaster
C0002258,POL0005329,2019-10-08,36874,Pending,Liability
C0002259,POL0008949,2019-10-25,22584,Open,Theft
C0002260,POL0049643,2022-12-16,20136,Closed,Theft
C0002261,POL0017740,2023-09-03,36713,Closed,Natural Disaster
C0002262,POL0034041,2019-08-31,1706,Pending,Accident
C0002263,POL0038671,2021-08-26,18827,Closed,Natural Disaster
C0002264,POL0060133,2022-08-25,19823,Pending,Liability
C0002265,POL0056476,2020-02-18,49859,Closed,Theft
C0002266,POL0045775,2022-11-22,21679,Open,Theft
C0002267,POL0008866,2022-07-20,34441,Closed,Liability
C0002268,POL0014033,2020-11-21,35194,Closed,Liability
C0002269,POL0008331,2023-04-07,2135,Pending,Liability
C0002270,POL0015109,2022-11-03,12793,Pending,Liability
C0002271,POL0016240,2023-01-20,14684,Closed,Fire
C0002272,POL0016336,2020-05-30,27375,Open,Accident
C0002273,POL0022759,2019-11-11,1053,Pending,Natural Disaster
C0002274,POL0053364,2023-06-10,20550,Closed,Theft
C0002275,POL0010509,2020-12-02,26903,Pending,Liability
C0002276,POL0039821,2022-07-03,15621,Pending,Liability
C0002277,POL0035873,2020-04-13,13854,Closed,Fire
C0002278,POL0019286,2023-06-28,4868,Pending,Liability
C0002279,POL0003492,2024-02-08,31696,Closed,Liability
C0002280,POL0015363,2021-01-26,24603,Closed,Fire
C0002281,POL0012155,2022-08-27,14021,Closed,Accident
C0002282,POL0004056,2020-07-25,4175,Open,Accident
C0002283,POL0031106,2019-10-17,18078,Pending,Theft
C0002284,POL0037248,2019-12-28,31131,Closed,Accident
C0002285,POL0031283,2023-04-13,47957,Closed,Accident
C0002286,POL0048031,2021-05-31,18935,Pending,Liability
C0002287,POL0054297,2021-05-30,7496,Pending,Fire
C0002288,POL0000579,2020-01-30,38688,Pending,Accident
C0002289,POL0040566,2021-01-09,7775,Pending,Natural Disaster
C0002290,POL0025129,2024-05-13,9949,Pending,Theft
C0002291,POL0017861,2022-04-21,39019,Open,Theft
C0002292,POL0022619,2020-12-03,2336,Closed,Theft
C0002293,POL0061415,2024-03-20,29727,Pending,Fire
C0002294,POL0024841,2020-10-26,8846,Pending,Theft
C0002295,POL0012071,2022-04-26,25642,Open,Liability
C0002296,POL0042478,2020-04-29,2959,Open,Natural Disaster
C0002297,POL0015755,2021-04-18,12991,Closed,Fire
C0002298,POL0029645,2021-01-08,41885,Pending,Accident
C0002299,POL0028223,2021-11-10,19963,Open,Fire
C0002300,POL0032847,2020-02-28,20270,Open,Natural Disaster
C0002301,POL0042824,2021-02-07,23597,Closed,Theft
C0002302,POL0045753,2021-11-27,44663,Open,Liability
C0002303,POL0052673,2024-04-21,43200,Closed,Fire
C0002304,POL0064500,2020-09-20,29719,Pending,Liability
C0002305,POL0024570,2020-08-22,13269,Open,Liability
C0002306,POL0008729,2023-09-08,32127,Open,Theft
C0002307,POL0002375,2021-10-26,18980,Open,Accident
C0002308,POL0059888,2020-01-07,45551,Closed,Natural Disaster
C0002309,POL0043186,2022-04-18,46030,Pending,Theft
C0002310,POL0043701,2021-04-23,25920,Open,Accident
C0002311,POL0034344,2020-09-12,14128,Pending,Fire
C0002312,POL0038049,2022-05-22,43787,Closed,Theft
C0002313,POL0036945,2020-01-23,45729,Open,Accident
C0002314,POL0037810,2020-02-20,43404,Open,Accident
C0002315,POL0025151,2022-11-09,18404,Closed,Theft
C0002316,POL0012879,2022-02-03,45751,Open,Theft
C0002317,POL0026257,2020-11-03,32913,Open,Theft
C0002318,POL0063818,2022-09-28,42764,Pending,Fire
C0002319,POL0002658,2023-04-11,17614,Open,Fire
C0002320,POL0018661,2024-05-06,15457,Closed,Fire
C0002321,POL0020862,2020-03-16,29554,Closed,Accident
C0002322,POL0001735,2021-11-25,31752,Open,Natural Disaster
C0002323,POL0058610,2022-07-13,41764,Closed,Liability
C0002324,POL0007597,2023-06-20,31791,Closed,Liability
C0002325,POL0023623,2021-10-19,16670,Pending,Liability
C0002326,POL0054274,2021-09-13,49615,Closed,Liability
C0002327,POL0023577,2020-01-06,33378,Open,Theft
C0002328,POL0057972,2020-11-19,22161,Closed,Fire
C0002329,POL0046940,2024-03-09,32606,Closed,Theft
C0002330,POL0042985,2021-03-17,5812,Closed,Accident
C0002331,POL0040910,2023-09-17,48712,Pending,Fire
C0002332,POL0056372,2020-02-07,42136,Open,Accident
C0002333,POL0058585,2023-08-07,5848,Closed,Natural Disaster
C0002334,POL0054910,2024-06-09,36451,Closed,Natural Disaster
C0002335,POL0028741,2022-09-27,12147,Closed,Liability
C0002336,POL0047502,2024-02-26,7893,Closed,Fire
C0002337,POL0000669,2021-05-22,29444,Closed,Accident
C0002338,POL0003138,2020-01-08,1114,Open,Natural Disaster
C0002339,POL0045288,2020-12-23,28468,Open,Natural Disaster
C0002340,POL0054345,2023-11-29,38172,Closed,Liability
C0002341,POL0053627,2022-06-02,27494,Pending,Natural Disaster
C0002342,POL0044150,2021-04-04,24398,Closed,Natural Disaster
C0002343,POL0007815,2022-09-13,37816,Pending,Fire
C0002344,POL0012334,2022-12-22,17850,Closed,Fire
C0002345,POL0040519,2023-05-07,12807,Pending,Liability
C0002346,POL0041026,2021-02-05,47680,Closed,Natural Disaster
C0002347,POL0041696,2022-01-23,40486,Pending,Fire
C0002348,POL0050992,2022-07-09,24268,Closed,Natural Disaster
C0002349,POL0023302,2020-02-23,4709,Closed,Accident
C0002350,POL0016378,2021-08-19,41008,Pending,Natural Disaster
C0002351,POL0008943,2021-04-26,10870,Closed,Accident
C0002352,POL0004478,2023-09-18,17382,Closed,Theft
C0002353,POL0016882,2022-10-02,27555,Open,Natural Disaster
C0002354,POL0042568,2021-03-09,32937,Open,Natural Disaster
C0002355,POL0028596,2019-09-22,24062,Closed,Theft
C0002356,POL0050976,2019-09-27,18348,Closed,Natural Disaster
C0002357,POL0059221,2024-01-28,40715,Open,Accident
C0002358,POL0034789,2021-10-03,35209,Closed,Accident
C0002359,POL0012138,2023-12-20,31823,Closed,Accident
C0002360,POL0029080,2021-03-17,27624,Pending,Liability
C0002361,POL0044040,2024-04-11,39389,Pending,Fire
C0002362,POL0051870,2019-11-10,34707,Closed,Fire
C0002363,POL0022629,2023-08-05,47710,Closed,Liability
C0002364,POL0045330,2023-03-26,21051,Open,Natural Disaster
C0002365,POL0024801,2020-11-02,11481,Pending,Fire
C0002366,POL0048279,2024-04-17,23600,Open,Theft
C0002367,POL0012778,2023-12-21,16360,Closed,Fire
C0002368,POL0037670,2023-03-28,25236,Pending,Theft
C0002369,POL0051686,2023-05-30,30490,Closed,Liability
C0002370,POL0026422,2020-01-17,46260,Open,Liability
C0002371,POL0013023,2022-02-19,39659,Closed,Fire
C0002372,POL0000867,2020-10-23,15255,Open,Fire
C0002373,POL0062674,2022-09-23,5208,Closed,Liability
C0002374,POL0059645,2021-05-14,3966,Pending,Liability
C0002375,POL0013361,2023-09-03,5002,Open,Natural Disaster
C0002376,POL0043457,2020-01-18,3460,Closed,Natural Disaster
C0002377,POL0040720,2023-12-29,44337,Closed,Liability
C0002378,POL0063756,2019-12-19,26876,Closed,Accident
C0002379,POL0007132,2020-01-18,15446,Open,Natural Disaster
C0002380,POL0026643,2021-06-30,19770,Pending,Fire
C0002381,POL0001845,2020-09-04,11908,Pending,Liability
C0002382,POL0039956,2023-11-21,46473,Closed,Accident
C0002383,POL0017061,2024-07-14,45776,Pending,Theft
C0002384,POL0052860,2022-06-23,22901,Pending,Liability
C0002385,POL0032454,2024-06-29,39783,Closed,Theft
C0002386,POL0026268,2021-10-31,21283,Open,Natural Disaster
C0002387,POL0052496,2020-12-29,9591,Closed,Fire
C0002388,POL0027973,2023-06-30,31854,Open,Theft
C0002389,POL0036781,2022-06-26,1328,Closed,Theft
C0002390,POL0007073,2021-08-06,19128,Closed,Liability
C0002391,POL0045262,2020-01-04,21561,Pending,Fire
C0002392,POL0062869,2023-01-11,12482,Closed,Liability
C0002393,POL0060320,2023-06-17,7668,Pending,Theft
C0002394,POL0043649,2024-06-19,40309,Closed,Fire
C0002395,POL0060835,2021-08-05,5340,Pending,Fire
C0002396,POL0041843,2022-01-22,15194,Pending,Accident
C0002397,POL0037361,2023-09-04,41796,Open,Fire
C0002398,POL0040810,2022-11-07,35847,Closed,Liability
C0002399,POL0046863,2022-10-08,32792,Pending,Fire
C0002400,POL0057328,2021-02-26,49259,Closed,Liability
C0002401,POL0037694,2023-10-26,34566,Closed,Liability
C0002402,POL0004608,2020-06-25,18855,Pending,Accident
C0002403,POL0042554,2024-01-18,19981,Pending,Accident
C0002404,POL0032810,2020-06-01,17618,Open,Liability
C0002405,POL0024915,2019-12-13,45479,Closed,Fire
C0002406,POL0003807,2023-04-26,48833,Open,Liability
C0002407,POL0021572,2023-08-31,22360,Open,Accident
C0002408,POL0053353,2022-04-15,39684,Pending,Fire
C0002409,POL0039453,2021-03-07,19652,Closed,Theft
C0002410,POL0053513,2021-03-18,13441,Closed,Natural Disaster
C0002411,POL0022415,2020-10-11,29495,Closed,Theft
C0002412,POL0048716,2020-10-27,27059,Closed,Fire
C0002413,POL0050091,2022-10-13,8078,Closed,Natural Disaster
C0002414,POL0042334,2021-10-28,2787,Pending,Theft
C0002415,POL0062998,2020-08-01,45379,Pending,Theft
C0002416,POL0009422,2024-05-13,22190,Open,Theft
C0002417,POL0050095,2020-02-06,31075,Pending,Natural Disaster
C0002418,POL0027059,2022-01-18,26130,Open,Fire
C0002419,POL0045648,2020-09-02,47049,Closed,Theft
C0002420,POL0006561,2022-11-11,31035,Pending,Accident
C0002421,POL0001895,2020-08-25,27317,Pending,Liability
C0002422,POL0051757,2021-05-15,39921,Pending,Liability
C0002423,POL0047285,2024-02-26,27674,Open,Liability
C0002424,POL0040780,2021-10-16,32216,Closed,Liability
C0002425,POL0058687,2022-04-25,5120,Closed,Accident
C0002426,POL0048176,2023-11-02,34747,Pending,Accident
C0002427,POL0036366,2021-03-17,18201,Open,Theft
C0002428,POL0026630,2019-12-14,31696,Pending,Natural Disaster
C0002429,POL0039683,2023-02-18,6134,Closed,Natural Disaster
C0002430,POL0039988,2023-05-30,14415,Open,Liability
C0002431,POL0039744,2021-07-03,22710,Open,Accident
C0002432,POL0062277,2023-11-20,12638,Open,Fire
C0002433,POL0002775,2020-06-22,4882,Closed,Accident
C0002434,POL0058723,2021-12-06,7825,Open,Theft
C0002435,POL0063661,2021-03-07,29919,Pending,Accident
C0002436,POL0015034,2021-04-26,41326,Closed,Liability
C0002437,POL0054310,2020-03-25,10932,Closed,Fire
C0002438,POL0056838,2021-07-08,45710,Closed,Natural Disaster
C0002439,POL0016652,2020-05-15,24747,Pending,Natural Disaster
C0002440,POL0007590,2019-11-24,6789,Pending,Theft
C0002441,POL0059567,2020-05-08,44371,Closed,Liability
C0002442,POL0031189,2021-08-15,26918,Pending,Accident
C0002443,POL0028381,2021-09-04,49099,Closed,Accident
C0002444,POL0040831,2023-12-16,32708,Pending,Fire
C0002445,POL0060055,2022-12-19,39123,Pending,Natural Disaster
C0002446,POL0000487,2023-04-19,16742,Closed,Theft
C0002447,POL0058075,2020-06-24,9857,Open,Theft
C0002448,POL0016726,2024-06-26,34188,Closed,Accident
C0002449,POL0056380,2020-11-27,14652,Open,Theft
C0002450,POL0043625,2020-05-18,49758,Closed,Liability
C0002451,POL0028837,2022-02-20,20454,Pending,Liability
C0002452,POL0044902,2023-06-28,42670,Open,Liability
C0002453,POL0055315,2020-04-12,45338,Closed,Accident
C0002454,POL0034833,2021-01-20,5127,Open,Theft
C0002455,POL0015588,2023-04-30,33298,Open,Accident
C0002456,POL0023576,2022-03-10,45415,Open,Accident
C0002457,POL0048222,2020-08-15,18888,Open,Liability
C0002458,POL0026034,2022-06-30,4303,Pending,Fire
C0002459,POL0000631,2020-08-03,24458,Pending,Theft
C0002460,POL0011536,2020-06-04,22047,Pending,Accident
C0002461,POL0055898,2024-06-24,15877,Open,Natural Disaster
C0002462,POL0057642,2023-05-05,35898,Open,Natural Disaster
C0002463,POL0044238,2024-04-22,9419,Open,Natural Disaster
C0002464,POL0018816,2021-05-22,38322,Open,Fire
C0002465,POL0024662,2021-03-20,4924,Pending,Accident
C0002466,POL0008838,2024-03-20,21689,Open,Accident
C0002467,POL0040916,2022-07-09,19093,Open,Natural Disaster
C0002468,POL0021396,2022-07-25,14141,Pending,Natural Disaster
C0002469,POL0025606,2019-08-15,44171,Closed,Natural Disaster
C0002470,POL0039588,2023-05-28,16473,Open,Natural Disaster
C0002471,POL0012927,2020-07-04,39451,Closed,Fire
C0002472,POL0055411,2021-05-09,43622,Open,Natural Disaster
C0002473,POL0023143,2022-03-18,48813,Pending,Natural Disaster
C0002474,POL0033471,2024-03-09,38489,Open,Theft
C0002475,POL0048038,2020-03-13,48752,Open,Theft
C0002476,POL0050984,2021-03-14,21960,Closed,Theft
C0002477,POL0036902,2022-01-03,20461,Closed,Fire
C0002478,POL0039792,2020-04-21,8812,Closed,Liability
C0002479,POL0031794,2023-08-13,1079,Closed,Liability
C0002480,POL0001217,2022-02-24,5590,Pending,Liability
C0002481,POL0004946,2021-12-15,11072,Pending,Fire
C0002482,POL0058326,2022-04-24,9058,Pending,Theft
C0002483,POL0002253,2023-05-02,31544,Pending,Theft
C0002484,POL0058543,2020-05-16,7368,Open,Fire
C0002485,POL0062674,2023-10-30,18115,Pending,Accident
C0002486,POL0050922,2021-12-26,4604,Pending,Natural Disaster
C0002487,POL0045773,2019-10-19,32659,Pending,Accident
C0002488,POL0041944,2022-09-25,2247,Closed,Accident
C0002489,POL0026078,2022-02-15,18040,Open,Liability
C0002490,POL0039323,2024-02-06,22044,Closed,Theft
C0002491,POL0000374,2020-09-15,11377,Open,Fire
C0002492,POL0059582,2021-03-29,31766,Closed,Natural Disaster
C0002493,POL0014367,2020-10-10,48174,Closed,Natural Disaster
C0002494,POL0002786,2021-04-04,25309,Pending,Theft
C0002495,POL0031683,2023-09-14,15930,Pending,Natural Disaster
C0002496,POL0031082,2020-01-31,21545,Open,Liability
C0002497,POL0053249,2023-05-28,8111,Open,Accident
C0002498,POL0016699,2020-03-13,36626,Pending,Theft
C0002499,POL0048596,2022-08-29,35803,Closed,Theft
C0002500,POL0018075,2023-04-29,34985,Pending,Theft
C0002501,POL0056740,2021-10-29,28604,Open,Natural Disaster
C0002502,POL0010752,2024-07-07,8579,Open,Liability
C0002503,POL0053964,2019-12-13,49201,Closed,Natural Disaster
C0002504,POL0048799,2022-03-29,49904,Pending,Liability
C0002505,POL0021118,2023-11-01,6004,Open,Natural Disaster
C0002506,POL0062796,2020-08-06,3338,Open,Accident
C0002507,POL0008855,2023-10-09,18886,Open,Natural Disaster
C0002508,POL0039432,2023-08-26,36173,Closed,Liability
C0002509,POL0051153,2023-09-15,8276,Closed,Accident
C0002510,POL0019188,2024-02-09,24895,Pending,Accident
C0002511,POL0047876,2022-04-12,48649,Closed,Fire
C0002512,POL0046604,2019-10-17,9848,Pending,Theft
C0002513,POL0012041,2024-01-03,18850,Pending,Natural Disaster
C0002514,POL0035547,2021-01-16,49237,Pending,Theft
C0002515,POL0018069,2021-09-25,33307,Pending,Fire
C0002516,POL0008817,2023-10-07,25332,Closed,Accident
C0002517,POL0022186,2022-10-31,23376,Pending,Accident
C0002518,POL0030623,2021-10-05,27430,Open,Accident
C0002519,POL0005839,2021-12-20,24783,Closed,Accident
C0002520,POL0064022,2019-12-25,30987,Closed,Accident
C0002521,POL0002255,2022-02-03,42035,Open,Natural Disaster
C0002522,POL0017811,2020-11-28,27821,Open,Liability
C0002523,POL0024278,2023-09-09,34769,Open,Liability
C0002524,POL0030579,2020-08-06,4788,Open,Theft
C0002525,POL0058749,2024-03-01,33112,Closed,Accident
C0002526,POL0011511,2020-03-13,21344,Open,Liability
C0002527,POL0006136,2021-07-13,12387,Pending,Liability
C0002528,POL0026915,2024-03-24,19528,Closed,Accident
C0002529,POL0010975,2021-10-07,11761,Pending,Natural Disaster
C0002530,POL0061932,2023-04-08,45467,Closed,Accident
C0002531,POL0055635,2023-03-27,39348,Open,Natural Disaster
